id,x,y,cluster_id,text
1.12353E+18,34.72389603,7.988197327,2,"RT @Daniel4SCBoone: @dbongino I bet if someone did a fireman’s poll, President Trump would win by a landslide."
1.12353E+18,38.51644135,4.280574799,0,RT @JeffreyKStewart: @dbongino Just the union leadership supports Biden. Members support Trump. This applies to most unions.
1.12353E+18,42.85836411,7.045265198,0,RT @wargs8: @dbongino Fact!!
1.12353E+18,-16.37522507,-4.963248253,2,RT @HikeAmerica440: @dbongino None that I know of in my home town either
1.12353E+18,-16.35976791,-2.938942194,8,RT @Kimberl40855897: @dbongino The rank and file know who has their back and remember no one knows who you vote for !
1.12353E+18,-30.59880638,10.63581562,2,RT @broncolee70: @dbongino @KurtSchlichter That’s why I am not in the IFFA. Don’t want my $$$ going to dems
1.12353E+18,-23.08281326,8.378582954,8,RT @Steverefresh: @dbongino They will take union dues from trump voters and give to creepy though
1.12353E+18,-16.4074173,-4.94912529,8,RT @GWKohn1: @dbongino None of the MEN I know are either.
1.12353E+18,19.07357788,3.495407581,0,RT @JCryptoseed: @dbongino Never Supporting a Fireman's Ball again...
1.12353E+18,17.05978775,32.92595291,5,RT @gIamourizes: @dbongino My husband a New York City firefighter for 15 years will be voting Trump 2020 all the way!!
1.12353E+18,13.92255974,-1.12646544,2,RT @kshaferus: @dbongino This statement is like so many others—liberal lies. Why would the military or emergency workers support a candidat...
1.12353E+18,42.6763382,6.997019768,0,RT @gr84u2c: @dbongino @DebbieB1230 Lousy choice
1.12353E+18,-14.31939888,18.68573952,2,RT @proudtexanbrew: @dbongino I’m a retired volunteer firefighter and I’d be PISSED if my dues were going to this
1.12353E+18,35.15402985,8.049559593,0,RT @TomLewi86961554: @dbongino Im a Firefighter and I’m a YUGE trump supporter! I got banned from the IAFF web.
1.12354E+18,-7.353485584,-5.095190525,2,"“The Democrats can’t come to grips with the fact that there was No Collusion, there was No Conspiracy, there was No Obstruction. What we should be focused on is what’s been going on in our government, at the highest levels of the FBI....” Senator Josh Hawley"
1.12354E+18,10.12979031,-32.35871124,5,"I am overriding the Decommission Order of the magnificent aircraft carrier Harry S. Truman, built in 1998 (fairly new), and considered one of the largest and finest in the world. It will be updated at a fraction of the cost of a new one (which also are being built)!"
1.12354E+18,10.23883057,-42.94165802,5,"Gallup Poll: 56% of Americans rate their financial situation as excellent or good. This is the highest number since 2002, and up 10 points since 2016."
1.12355E+18,3.775169373,-30.86668015,5,"“No President in history has endured such vicious personal attacks by political opponents. Still, the President’s record is unparalleled.” @LouDobbs"
1.12356E+18,-16.02266121,-44.78429413,5,"Congress must change the Immigration Laws now, Dems won’t act. Wall is being built - 400 miles by end of next year. Mexico must stop the march to Border! @foxandfriends"
1.12356E+18,-13.79513168,10.66030788,2,"Why didn’t President Obama do something about Russia in September (before November Election) when told by the FBI? He did NOTHING, and had no intention of doing anything!"
1.12357E+18,-8.800140381,-9.269544601,2,"NO COLLUSION, NO OBSTRUCTION. Besides, how can you have Obstruction when not only was there No Collusion (by Trump), but the bad actions were done by the “other” side? The greatest con-job in the history of American Politics!"
1.12375E+18,32.45478821,6.926116467,0,RT @michi83: Barr: Was my letter inaccurate?Mueller: No.Barr: Was the media coverage of my letter inaccurate?Mueller: Yes.
1.12377E+18,73.14360046,3.229478598,1,https://t.co/S34Q0NY6Ju
1.12378E+18,17.49806786,-38.77593613,5,I am continuing to monitor the situation in Venezuela very closely. The United States stands with the People of Venezuela and their Freedom! https://t.co/rtGfjQjc1u
1.12379E+18,25.57643127,-23.73720741,5,The Collusion Delusion is OVER! https://t.co/sRnHoDmzFJ
1.12379E+18,36.17684174,-27.54971886,0,"""""""The Mueller Witch Hunt is completely OVER!"""" @SeanHannity https://t.co/bE13T2Kt48"""
1.12399E+18,11.31910038,27.82463837,5,"Steve Moore, a great pro-growth economist and a truly fine person, has decided to withdraw from the Fed process. Steve won the battle of ideas including Tax Cuts...."
1.12399E+18,-20.72789764,-51.53597641,5,....and deregulation which have produced non-inflationary prosperity for all Americans. I’ve asked Steve to work with me toward future economic growth in our Country.
1.12399E+18,7.066925526,20.03883362,5,"As we unite on this day of prayer, we renew our resolve to protect communities of faith – and ensure that ALL of our people can live, pray and worship IN PEACE. #NationalDayOfPrayer https://t.co/1a7zphaE6z"
1.12405E+18,10.6347971,18.52305794,5,"On this day of prayer, we once again place our hopes in the hands of our Creator. We give thanks for this wondrous land of liberty, &amp, we pray that THIS nation – OUR home – these United States – will forever be strengthened by the Goodness and the Grace &amp, the eternal GLORY OF GOD! https://t.co/RtSI3j1GWH"
1.12406E+18,15.9749136,14.62610531,0,Congrats to @U_S_Steel for investing $1+ BILLION in America's most INNOVATIVE steel mill. 232 Tariffs make Pennsylvania and USA more prosperous/secure by bringing Steel and Aluminum industries BACK. Tariffs are working. Pittsburgh is again The Steel City. USA Economy is BOOMING! https://t.co/XPXjxli6uc
1.1241E+18,25.26144028,-26.34160614,5,Proclamation on Days of Remembrance of Victims of the Holocaust: https://t.co/l5nVFKI9fr https://t.co/vGPOelEesM
1.12412E+18,0.350518167,69.75469208,3,"Thank you, working hard! #MAGA https://t.co/jwsb75t0WW"
1.12416E+18,-14.50922775,-20.37421799,8,"OK, so after two years of hard work and each party trying their best to make the other party look as bad as possible, it’s time to get back to business. The Mueller Report strongly stated that there was No Collusion with Russia (of course) and, in fact, they were rebuffed....."
1.12416E+18,-44.96097183,-30.01610947,8,"...at every turn in attempts to gain access. But now Republicans and Democrats must come together for the good of the American people. No more costly &amp, time consuming investigations. Lets do Immigration (Border), Infrastructure, much lower drug prices &amp, much more - and do it now!"
1.12429E+18,6.120965958,-10.06234741,2,"Finally, Mainstream Media is getting involved - too “hot” to avoid. Pulitzer Prize anyone? The New York Times, on front page (finally), “Details effort to spy on Trump Campaign.” @foxandfriends  This is bigger than WATERGATE, but the reverse!"
1.12431E+18,45.57435226,-22.24745941,0,"JOBS, JOBS, JOBS!“Jobs surge in April, unemployment rate falls to the lowest since 1969” https://t.co/4DGpumMISf"
1.12433E+18,45.5785675,-22.24494171,0,"“The U.S. Created 263,000 Jobs in April, Unemployment Fell to Lowest Level Since 1969” https://t.co/TtQy5yJDku"
1.12435E+18,-20.42943954,-21.27210045,8,We can all agree that AMERICA is now #1. We are the ENVY of the WORLD — and the best is yet to come! https://t.co/Uc81DzHbu2
1.12436E+18,-24.30947495,7.100995541,2,"Had a long and very good conversation with President Putin of Russia. As I have always said, long before the Witch Hunt started, getting along with Russia, China, and everyone is a good thing, not a bad thing...."
1.12436E+18,23.56645775,22.07738686,5,"....We discussed Trade, Venezuela, Ukraine, North Korea, Nuclear Arms Control and even the “Russian Hoax.” Very productive talk!"
1.1244E+18,7.549013138,32.18202972,5,"Fred Keller of the Great State of Pennsylvania has been an outstanding State Rep. Now he is running as the Republican Nominee for Congress, and has my Complete and Total Endorsement. Strong on Crime, Second Amendment, Military, Vets, and Healthcare. He will do a fantastic job!"
1.12445E+18,9.16092968,2.319773197,2,The International Association of Firefighters Union is rebelling on their very foolish leader. Perhaps they will vote him out of office. He doesn’t get it! https://t.co/NmaasMxOLE https://t.co/7tMG5NtvwO
1.12445E+18,17.23110771,-39.00510025,5,"I am continuing to monitor the censorship of AMERICAN CITIZENS on social media platforms. This is the United States of America — and we have what’s known as FREEDOM OF SPEECH! We are monitoring and watching, closely!!"
1.12445E+18,-31.22260857,-13.08150673,8,The wonderful Diamond and Silk have been treated so horribly by Facebook. They work so hard and what has been done to them is very sad - and we’re looking into. It’s getting worse and worse for Conservatives on social media!
1.12445E+18,30.20396423,1.198328257,0,"So surprised to see Conservative thinkers like James Woods banned from Twitter, and Paul Watson banned from Facebook! https://t.co/eHX3Z5CMXb"
1.12446E+18,7.122852802,15.59280968,5,"As the great people of IA, IL, &amp, MO continue to confront the devastating flooding, know we are here for you and ready to help! My team remains in close contact with @IAGovernor, @GovParsonMO, @GovPritzker, and the local officials managing the impacts of the destructive flooding."
1.12449E+18,-9.517810822,-5.097490788,2,“They wanted to know what Trump was up to with the Russians - which of course is nonsense. This whole thing was a complete setup.” George Papadopoulos to @seanhannity
1.12464E+18,2.160548449,-43.58638763,5,"There is nothing easy about a USA Infrastructure Plan, especially when our great Country has spent an astounding 7 trillion dollars in the Middle East over the last 19 years, but I am looking hard at a bipartisan plan of 1 to 2 trillion dollars. Badly needed!"
1.12465E+18,-25.90309906,35.85611343,4,So great to watch this! https://t.co/pYoiLjM0pz
1.12465E+18,-4.651274204,-12.10692024,2,"RT @SharylAttkisson: When did we quit teaching/understanding that free speech means protecting the distasteful, lest we open the door for g..."
1.12465E+18,-31.85978127,7.079327106,8,"RT @SharylAttkisson: When did we decide, as Americans, that it's ok fo govt &amp, 3d parties to censor/ curate our info? That we cannot be trus..."
1.12465E+18,-22.95032883,-3.451582909,2,RT @Lauren_Southern: Lmao at establishment conservatives who think they won’t be labeled the new “dangerous” / “extremist” voices when thos...
1.12465E+18,-27.0013485,-0.52087456,2,"When will the Radical Left Wing Media apologize to me for knowingly getting the Russia Collusion Delusion story so wrong? The real story is about to happen! Why is @nytimes, @washingtonpost, @CNN, @MSNBC allowed to be on Twitter &amp, Facebook. Much of what they do is FAKE NEWS!"
1.12467E+18,-33.36886978,9.883763313,8,"Anything in this very interesting world is possible, but I believe that Kim Jong Un fully realizes the great economic potential of North Korea, &amp, will do nothing to interfere or end it. He also knows that I am with him &amp, does not want to break his promise to me. Deal will happen!"
1.12467E+18,-24.21490479,5.411435604,8,"Very good call yesterday with President Putin of Russia. Tremendous potential for a good/great relationship with Russia, despite what you read and see in the Fake News Media. Look how they have misled you on “Russia Collusion.” The World can be a better and safer place. Nice!"
1.12467E+18,48.59892273,11.7736845,7,RT @anshulblp1996: @realDonaldTrump https://t.co/JE35yONsry
1.12473E+18,-35.52506638,24.62421036,8,"Today, May 4th - is International Firefighters Day! We remember all of those who put their lives on the line to save others, and are grateful to those who continue to do so 24/7/365. We love our great firefighters, thank you! #ThankAFirefighter https://t.co/LBSfQRFZ7k"
1.12474E+18,-4.290606022,-16.3249855,8,"How can it be possible that James Woods (and many others), a strong but responsible Conservative Voice, is banned from Twitter? Social Media &amp, Fake News Media, together with their partner, the Democrat Party, have no idea the problems they are causing for themselves. VERY UNFAIR!"
1.12485E+18,3.077944279,40.16426849,4,Mike has been a fantastic Senator! https://t.co/WKSAfbeARz
1.12503E+18,-9.430581093,-14.43024445,2,"The Kentuky Derby decision was not a good one. It was a rough and tumble race on a wet and sloppy track, actually, a beautiful thing to watch. Only in these days of political correctness could such an overturn occur. The best horse did NOT win the Kentucky Derby - not even close!"
1.12505E+18,1.779268384,29.58466721,5,"I am pleased to inform all of those that believe in a strong, fair and sound Immigration Policy that Mark Morgan will be joining the Trump Administration as the head of our hard working men and women of ICE. Mark is a true believer and American Patriot. He will do a great job!"
1.12507E+18,-9.429495811,-14.42479801,2,"The Kentucky Derby decision was not a good one. It was a rough &amp, tumble race on a wet and sloppy track, actually, a beautiful thing to watch. Only in these days of political correctness could such an overturn occur. The best horse did NOT win the Kentucky Derby - not even close!"
1.12507E+18,-32.30807877,-50.45562363,5,"For 10 months, China has been paying Tariffs to the USA of 25% on 50 Billion Dollars of High Tech, and 10% on 200 Billion Dollars of other goods. These payments are partially responsible for our great economic results. The 10% will go up to 25% on Friday. 325 Billions Dollars...."
1.12507E+18,-30.3362484,-43.84033203,5,"....of additional goods sent to us by China remain untaxed, but will be shortly, at a rate of 25%. The Tariffs paid to the USA have had little impact on product cost, mostly borne by China. The Trade Deal with China continues, but too slowly, as they attempt to renegotiate. No!"
1.1251E+18,22.90657234,-7.490449905,2,"After spending more than $35,000,000 over a two year period, interviewing 500 people, using 18 Trump Hating Angry Democrats &amp, 49 FBI Agents - all culminating in a more than 400 page Report showing NO COLLUSION - why would the Democrats in Congress now need Robert Mueller......."
1.1251E+18,-8.703520775,-9.404743195,2,"....to testify. Are they looking for a redo because they hated seeing the strong NO COLLUSION conclusion? There was no crime, except on the other side (incredibly not covered in the Report), and NO OBSTRUCTION. Bob Mueller should not testify. No redos for the Dems!"
1.12513E+18,-9.040473938,-15.77867413,2,"“The Report sounded an awful lot as being Comeyesque, in other words, I’m not going to charge this person (there wasn’t even close to being a crime), but I’m going to criticize him on the way out the door. That’s unfortunate because it’s stepping outside of the role.” Robert Ray"
1.12513E+18,16.95738029,-0.2497264,2,"“This is not Congressional Oversight, this is bullying.” Jason Riley, The Wall Street Journal"
1.12515E+18,1.771304607,-31.4613781,8,"Despite the tremendous success that I have had as President, including perhaps the greatest ECONOMY and most successful first two years of any President in history, they have stollen two years of my (our) Presidency (Collusion Delusion) that we will never be able to get back....."
1.12515E+18,-32.92214966,31.87583923,8,....The Witch Hunt is over but we will never forget. MAKE AMERICA GREAT AGAIN!
1.12519E+18,14.35910702,28.22734833,5,"Pending the confirmation of Mark Morgan as our Nation’s new ICE Director, Matt Albence will serve in the role of Acting Director. Matt is tough and dedicated and has my full support to deploy ICE to the maximum extent of the law! #MAGA"
1.12519E+18,26.47060204,-32.87626648,5,"Once again, Israel faces a barrage of deadly rocket attacks by terrorist groups Hamas and Islamic Jihad. We support Israel 100% in its defense of its citizens...."
1.12519E+18,-32.14255142,-29.82106972,8,....To the Gazan people — these terrorist acts against Israel will bring you nothing but more misery. END the violence and work towards peace - it can happen!
1.12524E+18,1.770995617,-31.46306992,8,"Despite the tremendous success that I have had as President, including perhaps the greatest ECONOMY and most successful first two years of any President in history, they have stolen two years of my (our) Presidency (Collusion Delusion) that we will never be able to get back....."
1.12524E+18,-32.92222595,31.87560844,8,.....The Witch Hunt is over but we will never forget. MAKE AMERICA GREAT AGAIN!
1.12535E+18,25.99131775,-13.25447273,5,"“Democrat Texas Congressman Al Green says impeachment is the only thing that can prevent President Trump from re-election in 2020.” @OANN  In other words, Dems can’t win the election fairly. You can’t impeach a president for creating the best economy in our country’s history....."
1.12535E+18,-8.002670288,-9.517741203,8,"Also, there are “No High Crimes &amp, Misdemeanors,” No Collusion, No Conspiracy, No Obstruction. ALL THE CRIMES ARE ON THE OTHER SIDE, and that’s what the Dems should be looking at, but they won’t. Nevertheless, the tables are turning!"
1.12536E+18,-35.31972122,-53.35209274,8,"The United States has been losing, for many years, 600 to 800 Billion Dollars a year on Trade. With China we lose 500 Billion Dollars. Sorry, we’re not going to be doing that anymore!"
1.12539E+18,-31.26521873,-2.877398014,8,"Scott Walker is 100% correct when he says that the Republicans must WAKE UP to the Democrats State by State power grab. They play very dirty, actually, like never before. Don’t allow them to get away with what they are doing!"
1.1254E+18,2.168117762,-45.27035522,5,"Puerto Rico has been given more money by Congress for Hurricane Disaster Relief, 91 Billion Dollars, than any State in the history of the U.S. As an example, Florida got $12 Billion &amp, Texas $39 Billion for their monster hurricanes. Now the Democrats are saying NO Relief to......"
1.1254E+18,-28.19200516,29.37589836,8,"....Alabama, Iowa, Nebraska, Georgia, South Carolina, North Carolina and others unless much more money is given to Puerto Rico. The Dems don’t want farmers to get any help. Puerto Rico should be very happy and the Dems should stop blocking much needed Disaster Relief!"
1.1254E+18,22.56331635,22.32157707,2,Just spoke to Prime Minister Abe of Japan concerning North Korea and Trade. Very good conversation!
1.12545E+18,20.63964272,62.57712173,7,Congratulations @ArmyWP_Football!https://t.co/jzc35XNLl3
1.12549E+18,23.30457306,33.87591553,5,"Today, it was my true honor to present the Commander-in-Chief’s Trophy—for the second year in a row, to the @ArmyWP_Football Black Knights. Congratulations once again on your historic victories, and keep on making us proud! https://t.co/nGOC4PQn6S"
1.12577E+18,-29.10415459,-31.34658813,8,"Democrats in Congress must vote to close the terrible loopholes at the Southern Border. If not, harsh measures will have to be taken!"
1.12584E+18,-36.71094894,31.23590851,4,Congratulations @TigerWoods - you are truly one of a kind! https://t.co/B6YpeLZilo
1.12593E+18,39.69833755,-2.488907814,0,"'Forgotten Man' Story: Under Trump, Red Counties Economically Thrive https://t.co/eboFUSJH1u via @BreitbartNews"
1.12593E+18,-30.41890335,-2.64080739,2,He wants to impeach because they can’t win election. Sad! https://t.co/oFO6wMVhYt
1.12594E+18,-3.196511984,27.27679062,8,"I am pleased to inform you that THE BIG FIREWORKS, after many years of not having any, are coming back to beautiful Mount Rushmore in South Dakota. Great work @GovKristiNoem and @SecBernhardt! #MAGA"
1.12607E+18,39.06414413,-1.290611982,0,McConnell Backs Trump: Mueller Report Is 'Case Closed' | Breitbart https://t.co/eOWQSJX7lO via @BreitbartNews
1.12607E+18,39.61499405,-0.727342725,7,“CASE CLOSED!” @SenateMajLDR https://t.co/TOIatsmu4U
1.12608E+18,6.076759815,-48.15006256,5,"Real estate developers in the 1980’s &amp, 1990’s, more than 30 years ago, were entitled to massive write offs and depreciation which would, if one was actively building, show losses and tax losses in almost all cases. Much was non monetary. Sometimes considered “tax shelter,” ......"
1.12608E+18,-25.09916496,5.388540745,8,"....you would get it by building, or even buying. You always wanted to show losses for tax purposes....almost all real estate developers did - and often re-negotiate with banks, it was sport. Additionally, the very old information put out is a highly inaccurate Fake News hit job!"
1.12611E+18,-28.04071045,-40.97438812,5,"The reason for the China pullback &amp, attempted renegotiation of the Trade Deal is the sincere HOPE that they will be able to “negotiate” with Joe Biden or one of the very weak Democrats, and thereby continue to ripoff the United States (($500 Billion a year)) for years to come...."
1.12611E+18,-40.34136963,-12.18489265,8,"....Guess what, that’s not going to happen! China has just informed us that they (Vice-Premier) are now coming to the U.S. to make a deal. We’ll see, but I am very happy with over $100 Billion a year in Tariffs filling U.S. coffers...great for U.S., not good for China!"
1.12611E+18,14.35675335,-14.44007874,2,“The real “Obstruction of Justice” is what the Democrats are trying to do to this Attorney General.” Congressman Jim Jordan (R-Ohio). @MariaBartiromo
1.12612E+18,-7.336560249,11.47450733,2,"“Shouldn’t 2015 and 2016 be revealed, how Intelligence Agencies, FBI, tried to sabotage a particular campaign - never been done before?” @SteveForbesCEO @MariaBartiromo"
1.12612E+18,-6.445968151,-48.82878876,5,Big Court win at our Southern Border! We are getting there - and Wall is being built!
1.12613E+18,-29.22678375,0.838067889,8,"“Everyone wants to know who needs to be accountable, because it took up two years of our lives talking about this Russian involvement. It proved No Collusion, &amp, people want to trace it back to see how this all happened?” @ainsleyearhardt @foxandfriends  TREASONOUS HOAX!"
1.12614E+18,3.927947521,-5.598385811,2,"“This British Spy, Christopher Steele, tried so hard to get this (the Fake Dossier) out before the Election. Why?”  @kilmeade @foxandfriends"
1.12614E+18,6.684218884,37.08707809,2,"GREAT NEWS FOR OHIO! Just spoke to Mary Barra, CEO of General Motors, who informed me that, subject to a UAW agreement etc., GM will be selling their beautiful Lordstown Plant to Workhorse, where they plan to build Electric Trucks. GM will also be spending $700,000,000 in Ohio..."
1.12614E+18,-3.281262875,28.31513786,5,"....in 3 separate locations, creating another 450 jobs. I have been working nicely with GM to get this done. Thank you to Mary B, your GREAT Governor, and Senator Rob Portman. With all the car companies coming back, and much more, THE USA IS BOOMING!"
1.12615E+18,13.49775696,34.08955383,2,"Republicans shouldn’t vote for H.R. 312, a special interest casino Bill, backed by Elizabeth (Pocahontas) Warren. It is unfair and doesn’t treat Native Americans equally!"
1.12618E+18,4.631597519,18.23218155,5,Our Nation grieves at the unspeakable violence that took a precious young life and badly injured others in Colorado. God be with the families and thank you to the First Responders for bravely intervening. We are in close contact with Law Enforcement.
1.12618E+18,24.42759705,67.39949799,3,"Thank you @NewtGingrich &amp, @FoxandFriends! https://t.co/GYJ7U2k7nn"
1.12621E+18,-28.59898949,-23.55217934,8,"Getting ready to leave for one of my favorite places, the Florida Panhandle, where we’ve given, and are giving, billions of $$$ for the devastation caused by Hurricane Michael. Even though the Dems are totally in our way (they don’t want money to go there) we’re getting it done!"
1.12623E+18,-2.952265024,-44.15551758,5,"“The reality is, with the Tariffs, the economy has grown more rapidly in the United States and much more slowly in China.” Peter Morici, Former Chief Economist, USITC"
1.12623E+18,-33.34999847,-36.12126923,8,Big announcement today: Drug companies have to come clean about their prices in TV ads. Historic transparency for American patients is here. If drug companies are ashamed of those prices—lower them!
1.12626E+18,28.09703064,42.26992035,0,"Just landed in Panama City Beach, Florida for a rally beginning at 8:00 P.M. Eastern. Will be live on @FoxNews! #MAGA @tuckercarlson @seanhannity"
1.12627E+18,27.27921486,42.59444427,0,"Big crowds in Panama City Beach, Florida. See everyone in 30 minutes! @FoxNews @TuckerCarlson @SeanHannity https://t.co/57tngL1W2i"
1.1263E+18,26.96117973,42.70684433,0,"Beautiful evening in Panama City Beach, Florida. Thank you! #MAGAhttps://t.co/lNBM9sED2f"
1.12632E+18,-11.13563156,56.57456207,4,MAKE AMERICA GREAT AGAIN! https://t.co/gOXXHnHHG5
1.12633E+18,26.94889832,27.40582848,5,"After a great rally in Panama City Beach, Florida - I am returning to Washington, D.C. with @SenRickScott and Senator @MarcoRubio, discussing the terrible abuses by Maduro. America stands with the GREAT PEOPLE of Venezuela for however long it takes! https://t.co/KcBoNfEibv"
1.12662E+18,14.28386211,20.85642052,5,Great news today: My Administration just secured a historic donation of HIV prevention drugs from Gilead to help expand access to PrEP for the uninsured and those at risk. Will help us achieve our goal of ending the HIV epidemic in America! https://t.co/wux5QasWgW
1.12662E+18,26.08568764,32.05200195,5,"Today, it was my honor to welcome the 2018 World Series Champion Boston @RedSox to the @WhiteHouse! https://t.co/yHAClpttLM"
1.12663E+18,-28.40681648,25.29850388,8,"House Republicans should not vote for the BAD DEMOCRAT Disaster Supplemental Bill which hurts our States, Farmers &amp, Border Security. Up for vote tomorrow. We want to do much better than this. All sides keep working and send a good BILL for immediate signing!"
1.12666E+18,13.25410748,-8.691269875,5,RT @seanhannity: HANNITY IS ON LIVE with The Great One @MarkLevinShow! We’ll break down the Democrats’ disregard for the rule of law and Hi...
1.12668E+18,-2.865890503,1.178734422,2,"James Comey is a disgrace to the FBI &amp, will go down as the worst Director in its long and once proud history. He brought the FBI down, almost all Republicans &amp, Democrats thought he should be FIRED, but the FBI will regain greatness because of the great men &amp, women who work there!"
1.1267E+18,-41.13843536,29.98924446,0,Republicans must stick together! https://t.co/APrvcjpqOp
1.1268E+18,-30.38718605,-47.14332581,5,"Talks with China continue in a very congenial manner - there is absolutely no need to rush - as Tariffs are NOW being paid to the United States by China of 25% on 250 Billion Dollars worth of goods &amp, products. These massive payments go directly to the Treasury of the U.S......."
1.1268E+18,-31.85905266,-50.28535843,5,"....The process has begun to place additional Tariffs at 25% on the remaining 325 Billion Dollars. The U.S. only sells China approximately 100 Billion Dollars of goods &amp, products, a very big imbalance. With the over 100 Billion Dollars in Tariffs that we take in, we will buy....."
1.1268E+18,-30.89759254,-38.94465637,8,"....agricultural products from our Great Farmers, in larger amounts than China ever did, and ship it to poor &amp, starving countries in the form of humanitarian assistance. In the meantime we will continue to negotiate with China in the hopes that they do not again try to redo deal!"
1.1268E+18,-46.77122498,-26.1577549,8,"Tariffs will bring in FAR MORE wealth to our country than even a phenomenal deal of the traditional kind. Also, much easier &amp, quicker to do. Our Farmers will do better, faster, and starving nations can now be helped. Waivers on some products will be granted, or go to new source!"
1.1268E+18,-36.79391861,-52.10961533,8,"....If we bought 15 Billion Dollars of Agriculture from our Farmers, far more than China buys now, we would have more than 85 Billion Dollars left over for new Infrastructure, Healthcare, or anything else. China would greatly slow down, and we would automatically speed up!"
1.12681E+18,-46.77178955,-26.15787125,8,"Tariffs will bring in FAR MORE wealth to our Country than even a phenomenal deal of the traditional kind. Also, much easier &amp, quicker to do. Our Farmers will do better, faster, and starving nations can now be helped. Waivers on some products will be granted, or go to new source!"
1.12681E+18,-31.85878181,-50.28490448,5,"....The process has begun to place additional Tariffs at 25% on the remaining 325 Billion Dollars. The U.S. only sells China approximately 100 Billion Dollars of goods &amp, products, a very big imbalance. With the over 100 Billion Dollars in Tariffs that we take in, we will buy....."
1.12681E+18,-30.89770317,-38.94561768,8,"....agricultural products from our Great Farmers, in larger amounts than China ever did, and ship it to poor &amp, starving countries in the form of humanitarian assistance. In the meantime we will continue to negotiate with China in the hopes that they do not again try to redo deal!"
1.12681E+18,-46.77135849,-26.1579113,8,"Tariffs will bring in FAR MORE wealth to our Country than even a phenomenal deal of the traditional kind. Also, much easier &amp, quicker to do. Our Farmers will do better, faster, and starving nations can now be helped. Waivers on some products will be granted, or go to new source!"
1.12681E+18,-36.79326248,-52.1099205,8,"....If we bought 15 Billion Dollars of Agriculture from our Farmers, far more than China buys now, we would have more than 85 Billion Dollars left over for new Infrastructure, Healthcare, or anything else. China would greatly slow down, and we would automatically speed up!"
1.12681E+18,-35.20906067,-53.43480682,5,"We have lost 500 Billion Dollars a year, for many years, on Crazy Trade with China. NO MORE!"
1.12681E+18,16.19659805,52.45647812,0,V.P. Mike Pence will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!
1.12682E+18,-30.38725281,-47.143116,5,"Talks with China continue in a very congenial manner - there is absolutely no need to rush - as Tariffs are NOW being paid to the United States by China of 25% on 250 Billion Dollars worth of goods &amp, products. These massive payments go directly to the Treasury of the U.S...."
1.12682E+18,-31.85870361,-50.28500366,5,"....The process has begun to place additional Tariffs at 25% on the remaining 325 Billion Dollars. The U.S. only sells China approximately 100 Billion Dollars of goods &amp, products, a very big imbalance. With the over 100 Billion Dollars in Tariffs that we take in, we will buy....."
1.12682E+18,-30.8975811,-38.94562149,8,"....agricultural products from our Great Farmers, in larger amounts than China ever did, and ship it to poor &amp, starving countries in the form of humanitarian assistance. In the meantime we will continue to negotiate with China in the hopes that they do not again try to redo deal!"
1.12682E+18,-46.77182388,-26.15766525,8,"Tariffs will bring in FAR MORE wealth to our Country than even a phenomenal deal of the traditional kind. Also, much easier &amp, quicker to do. Our Farmers will do better, faster, and starving nations can now be helped. Waivers on some products will be granted, or go to new source!"
1.12682E+18,-17.89851952,-22.24965286,8,"Tariffs will make our Country MUCH STRONGER, not weaker. Just sit back and watch! In the meantime, China should not renegotiate deals with the U.S. at the last minute. This is not the Obama Administration, or the Administration of Sleepy Joe, who let China get away with “murder!”"
1.12682E+18,9.046703339,-38.34295654,5,The average 401(k) balance has SOARED since the bottom of the market - 466%. Wow!
1.12682E+18,-37.4640007,-47.97404861,5,Build your products in the United States and there are NO TARIFFS!
1.12682E+18,-36.79364014,-52.10969543,8,"....If we bought 15 Billion Dollars of Agriculture from our Farmers, far more than China buys now, we would have more than 85 Billion Dollars left over for new Infrastructure, Healthcare, or anything else. China would greatly slow down, and we would automatically speed up!"
1.12682E+18,-37.46395111,-47.97395706,5,Build your products in the United States and there are NO TARIFFS!
1.12683E+18,-14.11264038,-30.05181885,5,"Your all time favorite President got tired of waiting for China to help out and start buying from our FARMERS, the greatest anywhere in the World!"
1.12683E+18,-41.3873291,-27.97581291,4,"Great Consumer Price Index just out. Really good, very low inflation! We have a great chance to “really rock!” Good numbers all around."
1.12684E+18,-32.13011169,0.032664299,8,Looks to me like it’s going to be SleepyCreepy Joe over Crazy Bernie. Everyone else is fading fast!
1.12684E+18,-24.91416359,-37.14019775,8,"“We have been engaged in an unfair relationship with China for a long time. They have reneged on the commitments they made to the WTO, particularly around intellectual property.” Carly Fiorina @MariaBartiromo"
1.12691E+18,-28.37074661,25.38339424,8,Great Republican vote today on Disaster Relief Bill. We will now work out a bipartisan solution that gets relief for our great States and Farmers. Thank you to all. Get me a Bill that I can quickly sign!
1.12693E+18,11.624053,-33.28641891,5,"Over the course of the past two days, the United States and China have held candid and constructive conversations on the status of the trade relationship between both countries. The relationship between President Xi and myself remains a very strong one, and conversations...."
1.12693E+18,-24.86832047,-43.23610306,8,"....into the future will continue. In the meantime, the United States has imposed Tariffs on China, which may or may not be removed depending on what happens with respect to future negotiations!"
1.12696E+18,7.172742367,21.58225441,5,"Military spouses share an admirable legacy of unwavering devotion to their loved ones in uniform and to the cause of freedom. On Military Spouse Day, we honor our Nation’s military spouses and express our deep appreciation for all that they do! https://t.co/B3NrKc698y"
